40;11121;chr6;+;146946804;146948185;146948216;146949463;1.33
41;11138;chr6;-;3650281;3657490;3657599;3658486;1.41
42;11880;chr6;-;142966594;142968845;142968894;142977680;1.4
43;12777;chr7;+;108392731;108394817;108394887;108398959;4.6
44;13068;chr7;+;137885816;137887059;137887198;137894704;2.16
45;13408;chr7;-;25013704;25086724;25086815;25087671;1.59
46;14592;chr8;+;13013651;13013916;13014007;13014819;8.85
47;14742;chr8;+;46855250;46855901;46855944;46857888;2.96
48;14746;chr8;+;46878323;46880333;46881912;46885064;12.7
49;14793;chr8;+;63528745;63528826;63528956;63533317;2.04
50;15763;chr8;-;86254157;86255803;86255936;86257313;1.1
51;16070;chr8;-;127946603;127947094;127947146;127957078;3.12
52;16941;chr9;+;113771406;113774205;113774230;113777666;13.61
53;17297;chr9;-;30961085;30963776;30963810;30965280;7.47
54;18042;chrX;+;7380527;7380721;7380812;7381486;1.8
55;18570;chrX;+;155897416;155898200;155898297;155900046;17.39
56;18637;chrX;+;162783014;162791498;162791616;162810570;4.15
57;18711;chrX;-;13126488;13128074;13128108;13129499;14.55
58;18856;chrX;-;48743539;48824552;48824583;49033067;12.09
59;18931;chrX;-;71043632;71045174;71045426;71069621;3.15
60;19413;chr10;+;25208900;25215288;25215397;25219582;1.26
61;19548;chr10;+;57881223;57881396;57881534;57884202;1.31
62;19888;chr10;+;98481532;98481913;98482065;98485442;6.13
63;19929;chr10;+;111893592;111893986;111894088;111895546;1.48
64;19963;chr10;+;123142881;123167139;123167383;123175960;2.56
65;20045;chr10;+;127918061;127918739;127918830;127919139;1.35
66;20772;chr13;-;107758867;107759783;107759895;107764573;2.62
67;21052;chr11;+;49686402;49687339;49687409;49687766;5.29
68;21326;chr11;+;70419667;70420134;70420219;70420422;1.49
69;21610;chr11;+;87595552;87596163;87596212;87598238;1.36
70;21696;chr11;+;97352545;97352959;97352980;97354365;1.52
71;21750;chr11;+;100909840;100910774;100910790;100916340;1
72;21831;chr11;+;105070236;105071860;105071954;105082500;1.22
73;22482;chr11;-;65569874;65589236;65589267;65601638;1.6
74;23055;chr11;-;106944015;106948027;106948211;106956316;3.18
75;23056;chr11;-;106944015;106956317;106956504;106957030;3.15
76;23327;chr12;+;4646601;4647720;4647799;4656789;2.24
77;23425;chr12;+;25725435;25732760;25732791;25735960;4.65
78;23503;chr12;+;45645883;45646367;45646422;45648219;32.4
79;24826;chr13;+;76863041;76871033;76871070;76896247;3.69
80;25016;chr13;-;14470250;14526702;14526758;14613698;7.97
81;25046;chr13;-;24111580;24111917;24111940;24114365;2.69
82;25637;chr14;+;8987860;8992514;8992545;8996449;7.5
83;25752;chr14;+;28466670;28589346;28589368;28590012;6.03
84;26310;chr14;-;21563871;21567042;21567073;21574881;1.56
85;26362;chr14;-;30984586;30985143;30985245;30991731;1.04
86;27641;chr15;-;58779076;58779879;58779997;58783025;1.06
87;27981;chr15;-;90803147;90806903;90806940;90811226;1.23
88;28077;chr15;-;99566868;99567979;99568084;99569096;1.04
89;28679;chr16;+;91899918;91907004;91907124;91908648;2.7
90;29123;chr16;-;87896597;87897055;87897140;87914399;3.16
91;30019;chr17;+;69624236;69633226;69633347;69633879;13.93
92;30108;chr17;+;84203938;84217703;84217892;84219520;2.31
93;30813;chr17;-;66687495;66689846;66689880;66692166;20.63
94;30829;chr17;-;67240397;67261694;67261767;67268364;1.87
95;30902;chr17;-;81841564;81844210;81844312;81844827;3.45
96;31308;chr18;+;65325301;65332571;65332689;65333699;5
97;31499;chr18;-;22910542;22928246;22928436;22929182;2.34
98;31669;chr18;-;67666381;67672496;67672533;67678945;5.56
99;171;chr1;+;40067523;40068496;40068686;40070951;-4.48
100;426;chr1;+;82872900;82876584;82876702;82878803;-6.46
101;1361;chr1;-;68089313;68090483;68090529;68118092;-1.7
102;1994;chr1;-;183861317;183865792;183865847;183886525;-1.55
103;2447;chr2;+;48728994;48742195;48742217;48745818;-11.62
104;2933;chr2;+;135833646;135836673;135836708;135838702;-1.01
105;3522;chr2;-;25808340;25809436;25809494;25810780;-3.02
106;4156;chr2;-;121053585;121054325;121054443;121061309;-1.01
107;4462;chr2;-;165127492;165129167;165129201;165130400;-1.22
108;5001;chr3;+;89891667;89892324;89892398;89892970;-5.86
109;5013;chr3;+;90064293;90064620;90065025;90066373;-1.37
110;5157;chr3;+;102892460;102893584;102893617;102893968;-2.08
111;6003;chr3;-;126626890;126631584;126631765;126632640;-11.56
112;6009;chr3;-;126713970;126715592;126715689;126716157;-1.13
113;6865;chr4;+;133638363;133638491;133638602;133643401;-1.64
114;6952;chr4;+;137277873;137279662;137279738;137280607;-1.98
115;7646;chr4;-;117903494;117904092;117904396;117907564;-1.81
116;9300;chr5;-;8092832;8094987;8095047;8095073;-20.77
117;9356;chr5;-;23471177;23471953;23472249;23485306;-5.69
118;9379;chr5;-;24814369;24815419;24815642;24820852;-1.03
119;9951;chr5;-;124073280;124077304;124077419;124080462;-3.79
120;10766;chr6;+;103615976;103616915;103616961;103618722;-5.74
121;11921;chr6;-;149029438;149033394;149033458;149049705;-1.02
122;11992;chr7;+;5044568;5044915;5044988;5045501;-5.51
123;12380;chr7;+;51588989;51589404;51589429;51597468;-1.23
124;12689;chr7;+;95223641;95264704;95264798;95278491;-1.04
125;12900;chr7;+;125875968;125876402;125876486;125878782;-7.56
126;13457;chr7;-;27156481;27157009;27157178;27160266;-1.38
127;14259;chr7;-;133996506;134000741;134000805;134001190;-5.11
128;14518;chr8;+;3632270;3632501;3632581;3633291;-4.96
129;14744;chr8;+;46868315;46868898;46868980;46870623;-5.12
130;14745;chr8;+;46861058;46870624;46870679;46875330;-10.12
131;15173;chr8;+;107883354;107885462;107885538;107887163;-1.96
132;15372;chr8;+;129881267;129883628;129883710;129894148;-1.27
133;15599;chr8;-;63391973;63393551;63393625;63398137;-1.2
134;15867;chr8;-;107809770;107811815;107811969;107812669;-1.06
135;16344;chr9;+;47622029;47626818;47626900;47637460;-1.1
136;16906;chr9;+;109982398;109983926;109984114;109984345;-26.13
137;17349;chr9;-;42835379;42848624;42848679;42850674;-2.3
138;17599;chr9;-;66871249;66877472;66877549;66878836;-1.07
139;18331;chrX;+;98002595;98003393;98003491;98005201;-8.34
140;18332;chrX;+;98003492;98005202;98005246;98006841;-1.01
141;18642;chrX;+;162821933;162823324;162823413;162824884;-1
142;19160;chrX;-;143916216;143919298;143919347;143922777;-1.07
143;19250;chrY;-;504629;505567;505700;506408;-1.34
144;20838;chr11;+;4810763;4811439;4811473;4812784;-1.1
145;21053;chr11;+;49687410;49687767;49687837;49691733;-2.15
146;21147;chr11;+;54505243;54507773;54508074;54509582;-1.83
147;21647;chr11;+;93933001;93942055;93942068;93942654;-8.81
148;22863;chr11;-;99082050;99086353;99086456;99089589;-8.45
149;22864;chr11;-;99082050;99089590;99089632;99089811;-3.04
150;23422;chr12;+;25723416;25725322;25725434;25735960;-2.26
151;23654;chr12;+;79593298;79594938;79595044;79605604;-23.48
152;24242;chr12;-;85137105;85138148;85138293;85140458;-1.01
153;25789;chr14;+;31920497;31927036;31927190;31930199;-2.3
154;25868;chr14;+;48323953;48324096;48324163;48325438;-3.23
155;26257;chr14;-;13286834;13290198;13290343;13298373;-1.18
156;26301;chr14;-;21328723;21330697;21330722;21334745;-15.15
157;26482;chr14;-;52530461;52530762;52530802;52531141;-1.25
158;26777;chr14;-;119311789;119312336;119312432;119314412;-3.03
159;27387;chr15;+;100788021;100789772;100789862;100790034;-3.13
160;27639;chr15;-;58777575;58778882;58779075;58779878;-5.26
161;28450;chr16;+;32995083;32995893;32995999;32997468;-4.9
162;29039;chr16;-;52268613;52268904;52268941;52270760;-7.18
163;29074;chr16;-;62795535;62799965;62800159;62801548;-1.53
164;30016;chr17;+;69624236;69630374;69630447;69633225;-1.18
165;30794;chr17;-;62956813;62962666;62962745;62963186;-1.19
166;30901;chr17;-;81841222;81841544;81841563;81844827;-8.21
167;32606;chr19;-;40374012;40374734;40374792;40386159;-1.08
168;32751;chr19;-;57119463;57121416;57121555;57123952;-3.46
169;1;chr1;+;4798064;4798537;4798567;4818665;-0.02
170;11;chr1;+;5088215;5091152;5091204;5107471;-0.01
171;15;chr1;+;6196352;6213681;6213826;6218021;0.01
172;27;chr1;+;7079298;7110433;7110696;7137718;0.05
173;44;chr1;+;10086095;10094294;10094445;10098450;-0.05
174;49;chr1;+;12838536;12840842;12840874;12848893;-0.01
175;50;chr1;+;15803244;15805968;15806053;15809015;-0.02
176;52;chr1;+;17158607;17159894;17160233;17161876;-0.08
177;57;chr1;+;21230741;21235020;21235113;21239832;0.02
178;64;chr1;+;24201606;24202357;24202376;24202482;0.02
179;103;chr1;+;36442452;36442777;36442822;36442856;0.02
180;117;chr1;+;36459443;36459574;36459614;36460062;-0.06
181;121;chr1;+;36465887;36466018;36466119;36466197;0.02
182;136;chr1;+;36578685;36580880;36580977;36582011;0.01
183;142;chr1;+;37083491;37086162;37086273;37092553;-0.01
184;157;chr1;+;37947430;37949789;37949868;37950784;0.01
185;165;chr1;+;40040036;40040729;40040782;40041960;-0.1
186;168;chr1;+;40057595;40058276;40058436;40060602;0.01
187;172;chr1;+;40159383;40162110;40162367;40168800;-0.02
188;194;chr1;+;44746061;44765463;44765523;44801319;0.02
189;205;chr1;+;52065573;52068628;52068755;52070634;-0.02
190;220;chr1;+;55188204;55193522;55193583;55201968;-0.1
191;248;chr1;+;59047981;59049049;59049219;59049495;-0.01
192;249;chr1;+;59337508;59338254;59338315;59344606;-0.02
193;256;chr1;+;59749234;59749457;59749572;59752822;-0.02
194;257;chr1;+;59755304;59757730;59757793;59759657;-0.01
195;265;chr1;+;60181756;60181924;60181989;60182764;0.03
196;268;chr1;+;60409015;60409754;60409919;60411358;-0.01
197;270;chr1;+;60494077;60495787;60495803;60500829;-0.09
198;277;chr1;+;62486696;62526074;62526369;62579219;-0.05
199;281;chr1;+;62832876;62859109;62859158;62861907;0.01
200;295;chr1;+;64606343;64608328;64608439;64612791;-0.02
201;296;chr1;+;64616851;64620648;64620829;64622753;-0.02
202;300;chr1;+;64758028;64759686;64759736;64761143;-0.01
203;303;chr1;+;65270227;65270737;65270903;65277368;-0.02
204;309;chr1;+;66222070;66239694;66239755;66298236;0.01
205;322;chr1;+;66747592;66748192;66748222;66753020;0.08
206;324;chr1;+;66761291;66761414;66761450;66761687;0.09
207;335;chr1;+;72630013;72631781;72631816;72632212;0.02
208;343;chr1;+;74332585;74333667;74333782;74393959;-0.01
209;348;chr1;+;74421896;74422345;74422425;74423367;-0.03
210;354;chr1;+;74607068;74608630;74608797;74609288;0.06
211;362;chr1;+;74760466;74778494;74778683;74781851;-0.03
212;374;chr1;+;75209582;75209709;75209803;75210151;-0.03
213;414;chr1;+;82659593;82661153;82661193;82663059;-0.08
214;421;chr1;+;82732083;82738394;82738551;82747095;-0.09
215;425;chr1;+;82738552;82743659;82743717;82747095;-0.01
216;433;chr1;+;83179954;83189193;83189298;83193796;0.01
217;439;chr1;+;87575685;87577662;87577714;87588550;-0.02
218;442;chr1;+;87575685;87588551;87588624;87590834;0.01
219;445;chr1;+;87690397;87691939;87692048;87714932;0.02
220;457;chr1;+;88488942;88493327;88493414;88495578;-0.01
221;466;chr1;+;89122809;89128979;89129056;89134421;-0.01
222;467;chr1;+;89129057;89129170;89131282;89134421;-0.04
223;478;chr1;+;89670807;89671657;89671703;89672332;-0.06
224;508;chr1;+;91640472;91662882;91663039;91685738;0.01
225;511;chr1;+;92965227;92978719;92978756;92981523;-0.01
226;515;chr1;+;92997888;92999825;92999895;93001704;0.04
227;522;chr1;+;93147015;93150338;93150404;93150792;0.1
228;527;chr1;+;93176115;93180525;93180586;93181882;0.01
229;529;chr1;+;93224236;93231268;93231398;93237086;-0.07
230;535;chr1;+;94774763;94869776;94869858;94875579;-0.08
231;540;chr1;+;95240289;95242734;95242864;95246902;0.06
232;559;chr1;+;107574830;107577617;107577672;107583526;-0.05
233;561;chr1;+;107632600;107637013;107637094;107637590;0.04
234;562;chr1;+;107637095;107637591;107637672;107637874;-0.01
235;565;chr1;+;107912671;107914797;107914879;107916425;-0.07
236;572;chr1;+;109425669;109428941;109429115;109432022;-0.01
237;574;chr1;+;109813930;109833287;109833399;109834135;-0.03
238;585;chr1;+;118471439;118472341;118472374;118473633;0.1
239;590;chr1;+;120406954;120408753;120408799;120409282;-0.08
240;602;chr1;+;121918850;121919044;121919087;121928141;-0.02
241;619;chr1;+;130083487;130087216;130087316;130090037;-0.04
242;624;chr1;+;132628801;132634080;132634264;132637580;-0.06
243;629;chr1;+;133061084;133061198;133061346;133061697;0.02
244;643;chr1;+;133904518;133909604;133909811;133910960;0.01
245;651;chr1;+;134221651;134222784;134222806;134224274;0.01
246;657;chr1;+;134381496;134382026;134382082;134386165;0.07
247;662;chr1;+;134971412;134971520;134971555;134971722;0.03
248;666;chr1;+;134972666;134972892;134972937;134973918;-0.09
249;670;chr1;+;134976417;134977539;134977660;134981395;-0.08
250;684;chr1;+;135217632;135218228;135218553;135223787;-0.07
251;698;chr1;+;136543413;136560368;136560575;136637412;-0.1
252;706;chr1;+;137733024;137734726;137734756;137737438;-0.07
253;709;chr1;+;137738489;137740363;137740391;137742132;0.03
254;728;chr1;+;142346882;142380703;142380810;142404277;-0.05
255;735;chr1;+;148362084;148411596;148411660;148529706;0.06
256;749;chr1;+;155293082;155294855;155295104;155296031;-0.04
257;768;chr1;+;157888133;157898714;157898753;157906541;-0.01
258;773;chr1;+;159397379;159402320;159402547;159418574;0.06
259;792;chr1;+;162966146;162966340;162966375;162966680;0.02
260;800;chr1;+;163128434;163130944;163131086;163133272;-0.01
261;824;chr1;+;165818437;165842204;165842268;165845856;-0.03
262;838;chr1;+;166109709;166110340;166110406;166111743;0.04
263;864;chr1;+;167694270;167694733;167694885;167699944;-0.04
264;868;chr1;+;167789956;167796787;167796879;167799149;0.01
265;869;chr1;+;167789956;167796880;167797029;167799149;-0.08
266;921;chr1;+;174424688;174424885;174425007;174425239;-0.02
267;924;chr1;+;174451313;174457922;174458046;174459941;-0.05
268;930;chr1;+;177581840;177583659;177583805;177585200;-0.05
269;933;chr1;+;177736174;177738808;177738912;177740659;-0.05
270;936;chr1;+;177813200;177816822;177816940;177817709;-0.02
271;938;chr1;+;178745187;178759002;178759114;178761188;-0.01
272;951;chr1;+;180118089;180128350;180128421;180168043;-0.01
273;959;chr1;+;182350491;182351407;182351477;182351806;-0.01
274;963;chr1;+;182666982;182668595;182668768;182675202;-0.01
275;969;chr1;+;183086103;183092207;183092346;183096312;-0.02
276;1008;chr1;+;187156143;187161986;187162111;187165102;0.03
277;1009;chr1;+;187172715;187176062;187176258;187177836;-0.02
278;1036;chr1;+;192752784;192756747;192757071;192761323;0.01
279;1043;chr1;+;192922407;192923136;192923286;192924607;0.07
280;1045;chr1;+;193399831;193407059;193407204;193410403;-0.03
281;1056;chr1;+;195034072;195079172;195079249;195095638;-0.02
282;1061;chr1;-;4482750;4483182;4483547;4483853;-0.06
283;1079;chr1;-;9193342;9239401;9239491;9288214;-0.03
284;1086;chr1;-;9959013;9968898;9969028;9975673;0.03
285;1103;chr1;-;14273280;14292852;14292978;14294506;-0.02
286;1113;chr1;-;16575513;16588033;16588134;16592343;0.02
287;1124;chr1;-;21447706;21456465;21456490;21459402;0.01
288;1131;chr1;-;22394597;22402293;22402375;22411822;0.03
289;1132;chr1;-;22387645;22415953;22416014;22417543;-0.08
290;1146;chr1;-;24053247;24055970;24056046;24060022;-0.04
291;1147;chr1;-;24417089;24423852;24423930;24458601;0.04
292;1166;chr1;-;34876855;34880866;34880900;34885612;-0.07
293;1175;chr1;-;36485307;36495596;36495677;36496454;-0.07
294;1177;chr1;-;36588487;36588755;36588852;36588957;-0.02
295;1180;chr1;-;36612923;36613649;36613774;36614205;-0.08
296;1193;chr1;-;37820355;37840663;37840871;37858565;-0.01
297;1199;chr1;-;38044625;38047049;38047302;38050837;-0.03
298;1216;chr1;-;38930886;38939335;38939463;38941195;-0.1
299;1219;chr1;-;38941327;38952783;38952901;38954735;-0.03
300;1220;chr1;-;39899402;39900864;39900948;39902073;-0.08
301;1229;chr1;-;43837015;43847310;43847395;43854090;0.01
302;1238;chr1;-;44166929;44167581;44167789;44169490;-0.02
303;1250;chr1;-;45494208;45494310;45494341;45495354;-0.05
304;1254;chr1;-;51820809;51823667;51823752;51825848;0.06
305;1258;chr1;-;51940071;51968097;51968558;51972605;0.02
306;1285;chr1;-;55263460;55270965;55271147;55282965;-0.07
307;1298;chr1;-;58554310;58557086;58557228;58558167;-0.01
308;1300;chr1;-;58587104;58591330;58591496;58592234;-0.03
309;1304;chr1;-;58726325;58727215;58727311;58733373;-0.06
310;1315;chr1;-;59214340;59214603;59214683;59215430;-0.06
311;1320;chr1;-;59272866;59274772;59274925;59277219;-0.04
312;1321;chr1;-;59697113;59699263;59699333;59701361;-0.01
313;1333;chr1;-;63217489;63218729;63218831;63223002;0.03
314;1350;chr1;-;65221943;65228203;65228272;65232879;-0.01
315;1358;chr1;-;66980848;66981093;66981116;66981850;0.04
316;1378;chr1;-;71659225;71660338;71660609;71661934;-0.01
317;1382;chr1;-;72736958;72744996;72745630;72747026;-0.01
318;1383;chr1;-;73446851;73447410;73447572;73451570;-0.05
319;1386;chr1;-;73974685;73982473;73982534;73983799;0.07
320;1396;chr1;-;74502795;74506490;74506554;74508140;0.01
321;1409;chr1;-;74975075;74975830;74975931;74979644;-0.02
322;1410;chr1;-;74975932;74978419;74978602;74979644;0.01
323;1420;chr1;-;75187455;75188062;75188299;75188398;-0.03
324;1429;chr1;-;75474394;75474846;75474987;75475367;0.02
325;1435;chr1;-;79610916;79620258;79620365;79621682;-0.02
326;1437;chr1;-;79723292;79726232;79726285;79730375;0.02
327;1443;chr1;-;80644908;80661216;80661364;80661684;-0.02
328;1452;chr1;-;82535778;82536530;82536573;82537729;0.02
329;1453;chr1;-;82560056;82560205;82560248;82566379;0.02
330;1455;chr1;-;83022956;83024589;83024717;83034945;0.01
331;1461;chr1;-;84155954;84187916;84187998;84280916;0.05
332;1466;chr1;-;84811545;84829901;84829997;84835804;-0.01
333;1473;chr1;+;85108533;85108766;85108884;85109024;-0.07
334;1474;chr1;+;85103264;85108064;85108139;85108382;-0.02
335;1475;chr1;+;85103264;85103759;85103863;85108063;0.02
336;1484;chr1;-;88440159;88442278;88442382;88443232;-0.01
337;1499;chr1;-;92718982;92724438;92725054;92726720;-0.04
338;1507;chr1;-;94366656;94367395;94367562;94370240;0.01
339;1511;chr1;-;94922313;94923410;94923432;94931123;-0.03
340;1517;chr1;-;94979058;94997608;94997676;94998340;-0.08
341;1523;chr1;-;95338828;95347457;95347560;95375290;-0.06
342;1524;chr1;-;95347561;95357922;95358173;95375290;-0.02
343;1535;chr1;-;99542939;99551178;99551266;99558408;0.04
344;1541;chr1;-;99749810;99760781;99761097;99780703;-0.03
345;1547;chr1;-;101687609;101687881;101687945;101688086;-0.02
346;1551;chr1;-;107554428;107555494;107555583;107555870;-0.03
347;1568;chr1;-;120197615;120201269;120201347;120201777;-0.01
348;1572;chr1;-;121579123;121579283;121579372;121581044;-0.01
349;1598;chr1;-;132587726;132593595;132594662;132595256;-0.04
350;1599;chr1;-;132595321;132596559;132596687;132597347;0.03
351;1618;chr1;-;134472995;134484652;134484887;134489928;0.02
352;1620;chr1;-;134493226;134496677;134496791;134498548;0.05
353;1621;chr1;-;134502163;134503581;134503624;134504960;0.01
354;1626;chr1;-;134539436;134562057;134562164;134638248;0.03
355;1636;chr1;-;135505535;135506296;135506321;135506741;0.04
356;1644;chr1;-;135551016;135551923;135551975;135557814;-0.02
357;1649;chr1;-;135551976;135557154;135557198;135557833;-0.01
358;1651;chr1;-;135603574;135608220;135608399;135611631;0.09
359;1655;chr1;-;136195406;136195604;136195713;136195868;0.04
360;1657;chr1;-;136249013;136249553;136249714;136251238;-0.03
361;1667;chr1;-;136902337;136918353;136918423;136923629;0.03
362;1677;chr1;-;137361336;137362417;137362586;137364218;0.01
363;1679;chr1;-;137504482;137521840;137521922;137584496;0.06
364;1682;chr1;-;138026083;138026804;138026966;138027598;-0.05
365;1700;chr1;-;140012220;140013532;140013602;140022880;0.08
366;1701;chr1;-;140013603;140014332;140014471;140016597;0.02
367;1724;chr1;-;152222755;152227443;152227507;152228629;0.01
368;1725;chr1;-;152227508;152228630;152228724;152229398;0.01
369;1736;chr1;-;153226645;153231343;153231407;153231447;-0.02
370;1743;chr1;-;154433746;154470949;154471058;154521990;-0.07
371;1750;chr1;-;155322840;155323555;155323692;155325171;-0.01
372;1767;chr1;-;157179517;157187424;157187527;157192683;0.07
373;1773;chr1;-;157806962;157808275;157808317;157809605;0.01
374;1782;chr1;-;158311075;158312508;158312608;158318122;0.02
375;1787;chr1;-;158596909;158599503;158599767;158603661;-0.07
376;1793;chr1;-;158818162;158823040;158823143;158830717;0.02
377;1794;chr1;-;158830768;158831918;158832021;158837770;0.01
378;1803;chr1;-;162044886;162046202;162046464;162048470;-0.05
379;1806;chr1;-;162187667;162237308;162238042;162272167;-0.04
380;1816;chr1;-;163177545;163179491;163179600;163181153;0.01
381;1818;chr1;-;163713136;163717237;163717281;163718075;0.04
382;1828;chr1;-;164603788;164605737;164605972;164606822;0.03
383;1842;chr1;-;167115221;167118101;167118185;167118379;0.01
384;1844;chr1;-;167297637;167304194;167304366;167318789;-0.01
385;1850;chr1;-;167810607;167813179;167813249;167821941;0.02
386;1852;chr1;-;167827898;167832272;167832444;167836816;0.03
387;1854;chr1;-;167861859;167876034;167876133;167932693;-0.01
388;1863;chr1;-;169157912;169160025;169160121;169164823;-0.03
389;1865;chr1;-;170113751;170115088;170115199;170121409;0.06
390;1867;chr1;-;171455581;171458868;171458942;171461453;-0.01
391;1876;chr1;-;172810358;172810705;172810822;172811046;0.01
392;1881;chr1;-;172891365;172893457;172893596;172895833;-0.06
393;1886;chr1;-;173068887;173073690;173073790;173075887;0.01
394;1893;chr1;-;173209725;173210001;173210132;173210271;0.01
395;1894;chr1;-;173210133;173210272;173210386;173210519;0.01
396;1898;chr1;-;173219103;173219303;173219392;173219649;0.05
397;1913;chr1;-;175451791;175454941;175455353;175456595;0.02
398;1914;chr1;-;175525437;175527088;175527138;175529151;0.03
399;1924;chr1;-;175857354;175863915;175864057;175865141;-0.03
400;1931;chr1;-;176989926;177006149;177006228;177006955;0.08
401;1938;chr1;-;178004657;178020003;178020170;178070086;-0.04
402;1943;chr1;-;178688649;178691483;178691631;178699364;0.03
403;1944;chr1;-;178691632;178699365;178699657;178699844;0.04
404;1948;chr1;-;180253845;180254098;180254147;180255374;0.03
405;1953;chr1;-;181472589;181475030;181475117;181475953;-0.03
406;1961;chr1;-;181642907;181642960;181643051;181643480;-0.06
407;1962;chr1;-;181643052;181643481;181643507;181643593;-0.01
408;1971;chr1;-;181684204;181684623;181684755;181685580;0.05
409;1974;chr1;-;182109416;182112194;182112378;182126004;-0.04
410;1997;chr1;-;184088173;184088230;184088261;184088262;0.05
411;2000;chr1;-;186657908;186665134;186665306;186669425;0.04
412;2001;chr1;-;187913439;187924073;187924241;187938143;0.01
413;2013;chr1;-;191082778;191119474;191119590;191163664;0.03
414;2018;chr1;-;191721363;191723698;191723807;191733730;-0.01
415;2033;chr1;-;193387056;193389199;193389229;193392170;-0.04
416;2037;chr1;-;193925037;193925508;193925748;193932525;-0.01
417;2040;chr1;-;193951910;193953706;193953818;193954264;-0.02
418;2053;chr1;-;196925036;196933013;196933116;196937274;0.01
419;2063;chr1;+;135217632;135218187;135218553;135223787;0.05
420;2075;chr1;-;85251152;85253962;85254044;85256270;-0.01
421;2088;chr2;+;3342688;3346541;3346624;3351019;-0.04
422;2089;chr2;+;3351079;3353711;3353765;3354302;0.01
423;2104;chr2;+;4897356;4897702;4897766;4897856;0.06
424;2117;chr2;+;9331461;9331543;9333259;9355920;0.03
425;2123;chr2;+;10497139;10499157;10499254;10499442;-0.01
426;2135;chr2;+;11645756;11649391;11649460;11652198;-0.06
427;2141;chr2;+;12845826;12895997;12896080;12899787;0.01
428;2156;chr2;+;17976999;17986663;17986821;17992752;-0.04
429;2161;chr2;+;17992832;18023086;18023139;18031409;0.06
430;2170;chr2;+;20211669;20261550;20261736;20451586;-0.07
431;2172;chr2;+;20261737;20441141;20441554;20451586;-0.09
432;2191;chr2;+;22935974;22936189;22936220;22943005;0.03
433;2194;chr2;+;23018184;23020020;23020117;23023805;-0.03
434;2196;chr2;+;24223323;24223872;24224100;24249542;0.05
435;2201;chr2;+;24818677;24818977;24819063;24821080;-0.06
436;2210;chr2;+;24912697;24913486;24913490;24913773;-0.08
437;2212;chr2;+;24912697;24913774;24913841;24914541;-0.09
438;2217;chr2;+;24936072;24938449;24938598;24938740;0.04
439;2224;chr2;+;25279489;25280215;25280298;25280406;0.02
440;2238;chr2;+;26195227;26195926;26196104;26200122;0.01
441;2246;chr2;+;26444967;26445901;26446015;26446177;-0.08
442;2257;chr2;+;26865626;26868948;26869074;26869613;-0.01
443;2285;chr2;+;29565829;29575114;29575370;29577744;0.09
444;2286;chr2;+;29562921;29576164;29576258;29577744;0.03
445;2292;chr2;+;29697002;29697986;29698066;29698241;-0.01
446;2297;chr2;+;29744799;29746292;29746522;29747706;-0.02
447;2300;chr2;+;29747797;29748559;29748674;29748964;-0.02
448;2311;chr2;+;29869359;29869679;29869692;29871109;0.06
